ids,labels
2997,95
2998,63
2999,69
3000,65
3001,56
3002,40
3003,98
3004,39
3005,0
3006,88
3007,49
3008,7
3009,88
3010,28
3011,39
3012,63
3013,61
3014,70
3015,40
3016,3
3017,90
3018,39
3019,2
3020,14
3021,71
3022,36
3023,19
3024,39
3025,98
3026,25
3027,86
3028,57
3029,74
3030,79
3031,72
3032,33
3033,21
3034,60
3035,8
3036,51
3037,70
3038,14
3039,39
3040,20
3041,39
3042,86
3043,32
3044,86
3045,78
3046,25
3047,44
3048,39
3049,27
3050,63
3051,80
3052,39
3053,20
3054,48
3055,86
3056,40
3057,5
3058,55
3059,53
3060,85
3061,79
3062,46
3063,95
3064,95
3065,73
3066,0
3067,72
3068,11
3069,86
3070,18
3071,39
3072,25
3073,52
3074,39
3075,95
3076,37
3077,69
3078,10
3079,18
3080,40
3081,40
3082,69
3083,39
3084,37
3085,88
3086,39
3087,22
3088,23
3089,82
3090,14
3091,78
3092,26
3093,62
3094,63
3095,10
3096,17
3097,18
3098,56
3099,30
3100,85
3101,20
3102,57
3103,24
3104,42
3105,24
3106,37
3107,6
3108,37
3109,16
3110,37
3111,48
3112,44
3113,63
3114,80
3115,82
3116,86
3117,76
3118,3
3119,86
3120,49
3121,3
3122,9
3123,57
3124,28
3125,43
3126,35
3127,93
3128,62
3129,88
3130,72
3131,78
3132,45
3133,36
3134,10
3135,43
3136,34
3137,71
3138,97
3139,39
3140,50
3141,57
3142,73
3143,80
3144,95
3145,41
3146,98
3147,30
3148,43
3149,94
3150,25
3151,2
3152,71
3153,15
3154,96
3155,38
3156,30
3157,86
3158,30
3159,69
3160,11
3161,74
3162,36
3163,76
3164,96
3165,37
3166,34
3167,76
3168,88
3169,72
3170,63
3171,2
3172,77
3173,49
3174,70
3175,37
3176,80
3177,11
3178,51
3179,88
3180,61
3181,86
3182,79
3183,32
3184,32
3185,72
3186,20
3187,22
3188,26
3189,17
3190,40
3191,86
3192,43
3193,85
3194,57
3195,52
3196,24
3197,37
3198,32
3199,2
3200,38
3201,86
3202,10
3203,20
3204,68
3205,49
3206,70
3207,24
3208,72
3209,61
3210,22
3211,70
3212,79
3213,73
3214,1
3215,32
3216,9
3217,70
3218,52
3219,80
3220,33
3221,39
3222,64
3223,37
3224,62
3225,57
3226,25
3227,70
3228,69
3229,32
3230,22
3231,72
3232,9
3233,54
3234,28
3235,22
3236,13
3237,90
3238,25
3239,69
3240,48
3241,50
3242,37
3243,49
3244,68
3245,36
3246,37
3247,39
3248,72
3249,91
3250,62
3251,90
3252,24
3253,61
3254,39
3255,86
3256,48
3257,63
3258,38
3259,66
3260,5
3261,39
3262,99
3263,50
3264,50
3265,63
3266,83
3267,49
3268,32
3269,79
3270,98
3271,86
3272,39
3273,86
3274,44
3275,78
3276,13
3277,99
3278,27
3279,40
3280,87
3281,6
3282,86
3283,63
3284,22
3285,49
3286,25
3287,91
3288,90
3289,71
3290,49
3291,86
3292,53
3293,20
3294,63
3295,67
3296,25
3297,91
3298,39
3299,44
3300,30
3301,52
3302,69
3303,56
3304,28
3305,10
3306,63
3307,70
3308,62
3309,21
3310,95
3311,92
3312,61
3313,86
3314,79
3315,11
3316,9
3317,20
3318,79
3319,15
3320,87
3321,37
3322,20
3323,60
3324,33
3325,73
3326,62
3327,53
3328,80
3329,77
3330,90
3331,10
3332,70
3333,84
3334,16
3335,39
3336,51
3337,51
3338,3
3339,68
3340,32
3341,24
3342,72
3343,39
3344,57
3345,95
3346,42
3347,39
3348,61
3349,20
3350,40
3351,30
3352,77
3353,1
3354,14
3355,53
3356,24
3357,60
3358,53
3359,90
3360,43
3361,62
3362,34
3363,76
3364,84
3365,63
3366,32
3367,92
3368,38
3369,93
3370,26
3371,26
3372,14
3373,16
3374,5
3375,7
3376,48
3377,90
3378,94
3379,30
3380,73
3381,67
3382,18
3383,68
3384,39
3385,24
3386,63
3387,86
3388,49
3389,29
3390,75
3391,78
3392,39
3393,98
3394,25
3395,22
3396,30
3397,73
3398,81
3399,99
3400,11
3401,80
3402,82
3403,56
3404,64
3405,88
3406,62
3407,8
3408,57
3409,20
3410,81
3411,80
3412,89
3413,53
3414,23
3415,16
3416,59
3417,50
3418,26
3419,93
3420,86
3421,53
3422,86
3423,37
3424,49
3425,25
3426,78
3427,25
3428,39
3429,3
3430,40
3431,67
3432,1
3433,56
3434,26
3435,57
3436,60
3437,86
3438,25
3439,23
3440,56
3441,52
3442,72
3443,64
3444,9
3445,18
3446,24
3447,75
3448,5
3449,32
3450,12
3451,57
3452,84
3453,76
3454,86
3455,12
3456,88
3457,23
3458,76
3459,29
3460,40
3461,67
3462,32
3463,36
3464,96
3465,56
3466,49
3467,86
3468,46
3469,72
3470,39
3471,71
3472,46
3473,34
3474,41
3475,61
3476,37
3477,8
3478,25
3479,86
3480,21
3481,2
3482,52
3483,25
3484,8
3485,2
3486,18
3487,88
3488,73
3489,95
3490,1
3491,44
3492,57
3493,63
3494,23
3495,73
3496,72
3497,53
3498,63
3499,1
3500,12
3501,38
3502,51
3503,29
3504,39
3505,74
3506,86
3507,25
3508,25
3509,78
3510,0
3511,45
3512,78
3513,37
3514,97
3515,54
3516,70
3517,79
3518,0
3519,70
3520,85
3521,62
3522,18
3523,90
3524,78
3525,48
3526,73
3527,86
3528,72
3529,91
3530,95
3531,53
3532,89
3533,16
3534,11
3535,35
3536,32
3537,58
3538,72
3539,56
3540,86
3541,71
3542,79
3543,61
3544,28
3545,98
3546,90
3547,88
3548,40
3549,42
3550,69
3551,39
3552,39
3553,17
3554,63
3555,23
3556,31
3557,20
3558,48
3559,62
3560,40
3561,28
3562,86
3563,99
3564,86
3565,66
3566,11
3567,72
3568,20
3569,2
3570,16
3571,68
3572,23
3573,93
3574,79
3575,87
3576,41
3577,20
3578,39
3579,39
3580,49
3581,39
3582,52
3583,12
3584,38
3585,65
3586,39
3587,93
3588,57
3589,32
3590,39
3591,20
3592,53
3593,69
3594,39
3595,23
3596,29
3597,95
3598,80
3599,11
3600,37
3601,62
3602,54
3603,2
3604,73
3605,34
3606,86
3607,34
3608,34
3609,94
3610,88
3611,76
3612,71
3613,65
3614,24
3615,62
3616,28
3617,39
3618,86
3619,45
3620,39
3621,80
3622,84
3623,99
3624,47
3625,70
3626,62
3627,16
3628,88
3629,25
3630,22
3631,18
3632,70
3633,73
3634,61
3635,52
3636,32
3637,61
3638,24
3639,50
3640,68
3641,86
3642,11
3643,20
3644,34
3645,59
3646,25
3647,39
3648,29
3649,67
3650,86
3651,62
3652,78
3653,72
3654,28
3655,58
3656,39
3657,9
3658,38
3659,39
3660,39
3661,95
3662,73
3663,97
3664,63
3665,39
3666,56
3667,70
3668,80
3669,85
3670,28
3671,41
3672,71
3673,50
3674,75
3675,90
3676,7
3677,37
3678,23
3679,25
3680,10
3681,86
3682,8
3683,22
3684,51
3685,95
3686,26
3687,98
3688,72
3689,46
3690,50
3691,40
3692,80
3693,39
3694,69
3695,86
3696,85
3697,70
3698,8
3699,39
3700,57
3701,81
3702,94
3703,5
3704,61
3705,84
3706,68
3707,32
3708,39
3709,80
3710,49
3711,86
3712,0
3713,1
3714,86
3715,61
3716,39
3717,55
3718,80
3719,12
3720,98
3721,12
3722,78
3723,22
3724,2
3725,0
3726,95
3727,90
3728,61
3729,25
3730,10
3731,97
3732,48
3733,63
3734,51
3735,47
3736,33
3737,95
3738,69
3739,86
3740,39
3741,95
3742,51
3743,69
3744,54
3745,77
3746,33
3747,97
3748,86
3749,64
3750,80
3751,0
3752,0
3753,40
3754,6
3755,81
3756,68
3757,32
3758,56
3759,51
3760,80
3761,39
3762,91
3763,85
3764,56
3765,10
3766,39
3767,73
3768,77
3769,81
3770,82
3771,39
3772,63
3773,56
3774,49
3775,0
3776,70
3777,63
3778,77
3779,14
3780,20
3781,26
3782,50
3783,39
3784,39
3785,55
3786,1
3787,94
3788,74
3789,6
3790,20
3791,47
3792,25
3793,5
3794,40
3795,41
3796,39
3797,76
3798,19
3799,86
3800,76
3801,57
3802,75
3803,63
3804,91
3805,63
3806,94
3807,72
3808,59
3809,21
3810,49
3811,47
3812,78
3813,49
3814,78
3815,25
3816,11
3817,26
3818,59
3819,14
3820,98
3821,7
3822,56
3823,64
3824,91
3825,41
3826,25
3827,80
3828,83
3829,91
3830,80
3831,15
3832,47
3833,68
3834,32
3835,20
3836,10
3837,69
3838,39
3839,86
3840,15
3841,36
3842,59
3843,73
3844,10
3845,72
3846,18
3847,62
3848,60
3849,97
3850,40
3851,69
3852,32
3853,94
3854,38
3855,39
3856,87
3857,86
3858,86
3859,62
3860,40
3861,77
3862,93
3863,22
3864,41
3865,47
3866,99
3867,86
3868,75
3869,11
3870,57
3871,93
3872,39
3873,8
3874,39
3875,95
3876,86
3877,23
3878,37
3879,46
3880,63
3881,39
3882,39
3883,39
3884,86
3885,51
3886,86
3887,13
3888,22
3889,75
3890,73
3891,84
3892,20
3893,86
3894,12
3895,25
3896,7
3897,81
3898,79
3899,63
3900,39
3901,86
3902,67
3903,54
3904,39
3905,60
3906,9
3907,39
3908,34
3909,68
3910,25
3911,71
3912,20
3913,89
3914,24
3915,25
3916,77
3917,47
3918,10
3919,18
3920,80
3921,98
3922,72
3923,74
3924,94
3925,5
3926,40
3927,39
3928,23
3929,34
3930,72
3931,37
3932,1
3933,22
3934,29
3935,78
3936,73
3937,28
3938,23
3939,25
3940,86
3941,87
3942,82
3943,26
3944,33
3945,61
3946,28
3947,37
3948,91
3949,76
3950,76
3951,51
3952,98
3953,62
3954,17
3955,78
3956,56
3957,75
3958,57
3959,79
3960,37
3961,73
3962,51
3963,77
3964,71
3965,72
3966,39
3967,40
3968,14
3969,47
3970,37
3971,41
3972,66
3973,67
3974,89
3975,82
3976,14
3977,23
3978,6
3979,98
3980,32
3981,50
3982,65
3983,72
3984,57
3985,63
3986,1
3987,29
3988,38
3989,86
3990,40
3991,31
3992,60
3993,79
3994,63
3995,6
3996,50
3997,51
3998,21
3999,52
4000,71
4001,1
4002,86
4003,34
4004,34
4005,77
4006,25
4007,37
4008,39
4009,70
4010,20
4011,93
4012,41
4013,70
4014,20
4015,46
4016,39
4017,30
4018,86
4019,81
4020,51
4021,14
4022,51
4023,24
4024,5
4025,49
4026,61
4027,89
4028,48
4029,32
4030,39
4031,94
4032,37
4033,94
4034,94
4035,47
4036,2
4037,61
4038,24
4039,63
4040,84
4041,76
4042,18
4043,64
4044,80
4045,62
4046,98
4047,41
4048,69
4049,34
4050,73
4051,39
4052,62
4053,94
4054,99
4055,26
4056,11
4057,44
4058,32
4059,50
4060,56
4061,20
4062,70
4063,54
4064,75
4065,89
4066,57
4067,55
4068,95
4069,53
4070,50
4071,2
4072,43
4073,53
4074,73
4075,86
4076,33
4077,9
4078,44
4079,99
4080,87
4081,79
4082,61
4083,49
4084,39
4085,3
4086,47
4087,20
4088,49
4089,18
4090,72
4091,26
4092,23
4093,76
4094,72
4095,81
4096,30
4097,99
4098,64
4099,39
4100,0
4101,95
4102,50
4103,82
4104,25
4105,69
4106,8
4107,3
4108,74
4109,39
4110,98
4111,61
4112,92
4113,79
4114,86
4115,16
4116,39
4117,38
4118,42
4119,86
4120,22
4121,68
4122,17
4123,24
4124,49
4125,20
4126,63
4127,75
4128,86
4129,13
4130,60
4131,73
4132,62
4133,37
4134,25
4135,39
4136,59
4137,59
4138,39
4139,70
4140,79
4141,11
4142,49
4143,18
4144,0
4145,91
4146,44
4147,48
4148,1
4149,33
4150,57
4151,78
4152,81
4153,39
4154,39
4155,77
4156,39
4157,51
4158,40
4159,40
4160,49
4161,19
4162,22
4163,73
4164,21
4165,76
4166,40
4167,68
4168,74
4169,95
4170,32
4171,94
4172,68
4173,13
4174,86
4175,62
4176,86
4177,91
4178,35
4179,60
4180,11
4181,25
4182,77
4183,39
4184,65
4185,37
4186,20
4187,21
4188,78
4189,68
4190,88
4191,30
4192,49
4193,69
4194,17
4195,76
4196,90
4197,72
4198,63
4199,22
4200,37
4201,39
4202,95
4203,18
4204,22
4205,24
4206,22
4207,23
4208,94
4209,49
4210,90
4211,8
4212,68
4213,52
4214,20
4215,95
4216,70
4217,53
4218,97
4219,24
4220,97
4221,53
4222,44
4223,86
4224,70
4225,86
4226,5
4227,35
4228,49
4229,50
4230,54
4231,17
4232,56
4233,70
4234,15
4235,69
4236,65
4237,24
4238,42
4239,8
4240,30
4241,77
4242,75
4243,88
4244,30
4245,94
4246,74
4247,46
4248,75
4249,78
4250,37
4251,8
4252,61
4253,25
4254,77
4255,34
4256,37
4257,2
4258,86
4259,20
4260,90
4261,49
4262,30
4263,1
4264,34
4265,73
4266,43
4267,72
4268,18
4269,51
4270,87
4271,72
4272,20
4273,38
4274,72
4275,93
4276,19
4277,63
4278,64
4279,79
4280,79
4281,37
4282,30
4283,97
4284,86
4285,97
4286,26
4287,86
4288,37
4289,0
4290,19
4291,20
4292,39
4293,75
4294,63
4295,50
4296,13
4297,61
4298,50
4299,86
4300,80
4301,32
4302,50
4303,88
4304,50
4305,55
4306,25
4307,13
4308,50
4309,56
4310,60
4311,78
4312,28
4313,34
4314,20
4315,1
4316,25
4317,35
4318,91
4319,86
4320,34
4321,22
4322,87
4323,38
4324,98
4325,9
4326,32
4327,37
4328,32
4329,8
4330,39
4331,61
4332,67
4333,80
4334,9
4335,13
4336,70
4337,32
4338,32
4339,25
4340,0
4341,40
4342,75
4343,68
4344,86
4345,37
4346,50
4347,38
4348,10
4349,88
4350,39
4351,73
4352,61
4353,33
4354,97
4355,28
4356,22
4357,69
4358,49
4359,86
4360,57
4361,28
4362,56
4363,36
4364,75
4365,36
4366,37
4367,61
4368,83
4369,39
4370,59
4371,10
4372,36
4373,51
4374,6
4375,39
4376,82
4377,1
4378,97
4379,40
4380,79
4381,49
4382,5
4383,39
4384,25
4385,98
4386,10
4387,89
4388,79
4389,39
4390,72
4391,39
4392,24
4393,98
4394,70
4395,78
4396,70
4397,80
4398,96
4399,2
4400,24
4401,74
4402,91
4403,83
4404,89
4405,74
4406,59
4407,24
4408,49
4409,5
4410,80
4411,77
4412,95
4413,55
4414,14
4415,95
4416,69
4417,69
4418,24
4419,15
4420,86
4421,68
4422,50
4423,75
4424,75
4425,41
4426,41
4427,26
4428,89
4429,1
4430,63
4431,18
4432,43
4433,57
4434,39
4435,86
4436,11
4437,17
4438,83
4439,92
4440,79
4441,34
4442,74
4443,86
4444,20
4445,50
4446,80
4447,14
4448,84
4449,88
4450,98
4451,50
4452,79
4453,1
4454,67
4455,12
4456,87
4457,99
4458,65
4459,1
4460,52
4461,48
4462,83
4463,58
4464,22
4465,56
4466,94
4467,50
4468,13
4469,18
4470,97
4471,61
4472,7
4473,80
4474,19
4475,22
4476,32
4477,95
4478,75
4479,91
4480,25
4481,75
4482,80
4483,75
4484,35
4485,80
4486,65
4487,48
4488,93
4489,12
4490,32
4491,72
4492,60
4493,80
4494,69
4495,24
4496,43
4497,80
4498,78
4499,96
4500,11
4501,66
4502,53
4503,40
4504,10
4505,80
4506,58
4507,12
4508,15
4509,69
4510,39
4511,81
4512,21
4513,29
4514,7
4515,58
4516,34
4517,25
4518,5
4519,15
4520,10
4521,37
4522,99
4523,50
4524,95
4525,25
4526,32
4527,33
4528,40
4529,39
4530,32
4531,80
4532,63
4533,72
4534,53
4535,91
4536,81
4537,86
4538,16
4539,86
4540,86
4541,39
4542,52
4543,86
4544,11
4545,14
4546,14
4547,56
4548,34
4549,39
4550,65
4551,11
4552,62
4553,52
4554,75
4555,78
4556,60
4557,70
4558,36
4559,69
4560,2
4561,22
4562,61
4563,72
4564,24
4565,49
4566,73
4567,70
4568,25
4569,39
4570,28
4571,67
4572,53
4573,28
4574,11
4575,54
4576,39
4577,39
4578,41
4579,4
4580,95
4581,47
4582,59
4583,18
4584,37
4585,21
4586,86
4587,62
4588,58
4589,40
4590,18
4591,24
4592,95
4593,78
4594,86
4595,86
4596,39
4597,76
4598,68
4599,14
4600,25
4601,28
4602,97
4603,72
4604,41
4605,40
4606,72
4607,61
4608,68
4609,42
4610,89
4611,39
4612,63
4613,92
4614,45
4615,68
4616,7
4617,52
4618,66
4619,61
4620,25
4621,34
4622,53
4623,11
4624,53
4625,29
4626,10
4627,80
4628,72
4629,22
4630,91
4631,94
4632,29
4633,90
4634,3
4635,21
4636,66
4637,57
4638,25
4639,37
4640,0
4641,1
4642,56
4643,55
4644,80
4645,72
4646,61
4647,39
4648,86
4649,86
4650,17
4651,68
4652,73
4653,91
4654,35
4655,92
4656,22
4657,52
4658,90
4659,1
4660,69
4661,23
4662,91
4663,89
4664,28
4665,56
4666,24
4667,56
4668,20
4669,18
4670,60
4671,79
4672,51
4673,42
4674,68
4675,24
4676,39
4677,97
4678,25
4679,63
4680,81
4681,22
4682,68
4683,9
4684,99
4685,18
4686,7
4687,63
4688,62
4689,25
4690,46
4691,89
4692,95
4693,91
4694,37
4695,91
4696,74
4697,57
4698,40
4699,25
4700,80
4701,70
4702,63
4703,34
4704,86
4705,99
4706,80
4707,39
4708,72
4709,34
4710,77
4711,43
4712,39
4713,87
4714,63
4715,74
4716,1
4717,99
4718,95
4719,53
4720,50
4721,93
4722,20
4723,23
4724,88
4725,40
4726,18
4727,92
4728,80
4729,47
4730,52
4731,89
4732,6
4733,93
4734,94
4735,39
4736,25
4737,68
4738,51
4739,95
4740,13
4741,41
4742,18
4743,30
4744,76
4745,80
4746,82
4747,63
4748,99
4749,39
4750,46
4751,39
4752,43
4753,32
4754,34
4755,57
4756,89
4757,79
4758,31
4759,67
4760,57
4761,73
4762,32
4763,68
4764,23
4765,8
4766,86
4767,2
4768,47
4769,80
4770,30
4771,22
4772,39
4773,26
4774,56
4775,25
4776,95
4777,23
4778,63
4779,22
4780,22
4781,24
4782,23
4783,73
4784,25
4785,82
4786,50
4787,84
4788,13
4789,98
4790,86
4791,72
4792,53
4793,12
4794,76
4795,39
4796,24
4797,70
4798,86
4799,86
4800,39
4801,31
4802,37
4803,71
4804,39
4805,67
4806,87
4807,17
4808,23
4809,39
4810,35
4811,61
4812,43
4813,1
4814,61
4815,24
4816,69
4817,63
4818,57
4819,86
4820,72
4821,93
4822,76
4823,22
4824,4
4825,20
4826,95
4827,80
4828,79
4829,25
4830,22
4831,47
4832,7
4833,97
4834,98
4835,6
4836,11
4837,86
4838,39
4839,57
4840,39
4841,69
4842,34
4843,39
4844,25
4845,61
4846,35
4847,32
4848,9
4849,37
4850,18
4851,82
4852,61
4853,27
4854,77
4855,86
4856,80
4857,98
4858,23
4859,22
4860,75
4861,86
4862,88
4863,28
4864,39
4865,39
4866,68
4867,72
4868,91
4869,28
4870,72
4871,80
4872,91
4873,7
4874,32
4875,44
4876,86
4877,18
4878,40
4879,17
4880,86
4881,86
4882,93
4883,86
4884,22
4885,20
4886,36
4887,81
4888,8
4889,26
4890,16
4891,61
4892,48
4893,81
4894,4
4895,86
4896,53
4897,99
4898,86
4899,39
4900,88
4901,27
4902,87
4903,50
4904,37
4905,45
4906,53
4907,86
4908,8
4909,28
4910,17
4911,74
4912,62
4913,56
4914,66
4915,80
4916,68
4917,11
4918,20
4919,76
4920,23
4921,40
4922,16
4923,53
4924,86
4925,39
4926,93
4927,48
4928,40
4929,65
4930,17
4931,47
4932,86
4933,94
4934,20
4935,22
4936,39
4937,5
4938,95
4939,28
4940,73
4941,7
4942,86
4943,91
4944,75
4945,39
4946,14
4947,94
4948,86
4949,63
4950,81
4951,4
4952,78
4953,10
4954,32
4955,11
4956,10
4957,39
4958,91
4959,40
4960,48
4961,6
4962,98
4963,70
4964,39
4965,53
4966,14
4967,49
4968,51
4969,80
4970,73
4971,39
4972,34
4973,90
4974,39
4975,47
4976,80
4977,62
4978,70
4979,86
4980,8
4981,69
4982,51
4983,91
4984,97
4985,79
4986,86
4987,79
4988,61
4989,53
4990,70
4991,34
4992,39
4993,80
4994,54
4995,99
4996,86
4997,27
4998,20
4999,39
5000,56
5001,53
5002,82
5003,48
5004,39
5005,82
5006,76
5007,40
5008,58
5009,90
5010,28
5011,37
5012,39
5013,72
5014,68
5015,90
5016,80
5017,54
5018,68
5019,47
5020,81
5021,91
5022,53
5023,39
5024,29
5025,58
5026,2
5027,43
5028,62
5029,15
5030,9
5031,39
5032,22
5033,44
5034,75
5035,20
5036,76
5037,41
5038,80
5039,23
5040,39
5041,37
5042,76
5043,22
5044,88
5045,39
5046,98
5047,62
5048,86
5049,90
5050,32
5051,73
5052,32
5053,49
5054,39
5055,63
5056,61
5057,80
5058,36
5059,37
5060,66
5061,51
5062,76
5063,8
5064,13
5065,53
5066,87
5067,37
5068,28
5069,18
5070,32
5071,88
5072,39
5073,99
5074,99
5075,39
5076,86
5077,63
5078,3
5079,72
5080,80
5081,39
5082,5
5083,61
5084,34
5085,39
5086,39
5087,61
5088,1
5089,25
5090,64
5091,81
5092,98
5093,69
5094,47
5095,77
5096,20
5097,91
5098,68
5099,63
5100,76
5101,25
5102,14
5103,34
5104,49
5105,86
5106,63
5107,32
5108,57
5109,86
5110,25
5111,39
5112,16
5113,72
5114,48
5115,17
5116,28
5117,98
5118,86
5119,15
5120,21
5121,90
5122,49
5123,14
5124,37
5125,75
5126,11
5127,10
5128,44
5129,58
5130,90
5131,43
5132,66
5133,73
5134,23
5135,28
5136,68
5137,80
5138,53
5139,87
5140,20
5141,61
5142,69
5143,91
5144,91
5145,47
5146,5
5147,86
5148,6
5149,13
5150,86
5151,61
5152,91
5153,71
5154,74
5155,82
5156,66
5157,30
5158,47
5159,34
5160,86
5161,54
5162,48
5163,81
5164,85
5165,49
5166,98
5167,22
5168,99
5169,39
5170,51
5171,8
5172,28
5173,95
5174,98
5175,48
5176,81
5177,36
5178,4
5179,86
5180,19
5181,82
5182,18
5183,98
5184,81
5185,42
5186,60
5187,69
5188,95
5189,89
5190,50
5191,24
5192,49
5193,12
5194,71
5195,20
5196,71
5197,11
5198,24
5199,88
5200,63
5201,25
5202,25
5203,11
5204,80
5205,17
5206,77
5207,74
5208,20
5209,39
5210,39
5211,53
5212,60
5213,39
5214,57
5215,5
5216,26
5217,75
5218,72
5219,51
5220,69
5221,93
5222,26
5223,52
5224,37
5225,71
5226,51
5227,87
5228,99
5229,86
5230,5
5231,39
5232,23
5233,64
5234,99
5235,49
5236,22
5237,59
5238,39
5239,5
5240,60
5241,71
5242,93
5243,74
5244,55
5245,56
5246,24
5247,30
5248,76
5249,15
5250,39
5251,16
5252,64
5253,88
5254,74
5255,30
5256,72
5257,39
5258,25
5259,69
5260,82
5261,55
5262,67
5263,95
5264,71
5265,52
5266,47
5267,60
5268,86
5269,16
5270,61
5271,36
5272,68
5273,86
5274,78
5275,23
5276,39
5277,43
5278,13
5279,88
5280,49
5281,23
5282,53
5283,73
5284,39
5285,86
5286,25
5287,85
5288,79
5289,44
5290,18
5291,66
5292,14
5293,2
5294,16
5295,14
5296,27
5297,92
5298,88
5299,64
5300,48
5301,68
5302,6
5303,96
5304,8
5305,67
5306,0
5307,78
5308,99
5309,57
5310,66
5311,48
5312,50
5313,60
5314,89
5315,10
5316,42
5317,85
5318,61
5319,22
5320,75
5321,37
5322,21
5323,68
5324,40
5325,72
5326,53
5327,22
5328,45
5329,80
5330,39
5331,11
5332,62
5333,20
5334,32
5335,95
5336,66
5337,79
5338,40
5339,44
5340,73
5341,26
5342,86
5343,39
5344,59
5345,98
5346,61
5347,64
5348,43
5349,25
5350,48
5351,45
5352,36
5353,20
5354,51
5355,76
5356,63
5357,61
5358,56
5359,95
5360,39
5361,49
5362,61
5363,86
5364,86
5365,61
5366,77
5367,85
5368,95
5369,99
5370,0
5371,80
5372,24
5373,33
5374,49
5375,51
5376,36
5377,86
5378,39
5379,76
5380,95
5381,36
5382,86
5383,80
5384,23
5385,3
5386,51
5387,94
5388,67
5389,6
5390,62
5391,98
5392,28
5393,26
5394,61
5395,29
5396,64
5397,95
5398,74
5399,39
5400,17
5401,8
5402,68
5403,86
5404,39
5405,78
5406,25
5407,36
5408,97
5409,39
5410,52
5411,28
5412,78
5413,28
5414,98
5415,20
5416,11
5417,49
5418,86
5419,80
5420,72
5421,86
5422,86
5423,12
5424,86
5425,72
5426,86
5427,7
5428,94
5429,85
5430,8
5431,16
5432,25
5433,63
5434,93
5435,36
5436,70
5437,58
5438,92
5439,68
5440,9
5441,39
5442,39
5443,69
5444,57
5445,10
5446,28
5447,95
5448,56
5449,88
5450,62
5451,73
5452,27
5453,32
5454,86
5455,15
5456,24
5457,20
5458,34
5459,23
5460,48
5461,19
5462,78
5463,86
5464,78
5465,39
5466,21
5467,39
5468,68
5469,86
5470,47
5471,74
5472,42
5473,20
5474,14
5475,75
5476,62
5477,76
5478,69
5479,28
5480,63
5481,78
5482,28
5483,69
5484,51
5485,40
5486,48
5487,79
5488,67
5489,80
5490,10
5491,1
5492,86
5493,88
5494,15
5495,89
5496,0
5497,18
5498,63
5499,39
5500,67
5501,57
5502,72
5503,50
5504,72
5505,39
5506,1
5507,14
5508,10
5509,40
5510,74
5511,32
5512,98
5513,50
5514,54
5515,37
5516,15
5517,84
5518,39
5519,15
5520,70
5521,51
5522,28
5523,39
5524,36
5525,31
5526,80
5527,28
5528,59
5529,6
5530,34
5531,87
5532,15
5533,81
5534,86
5535,98
5536,2
5537,68
5538,96
5539,18
5540,86
5541,74
5542,49
5543,80
5544,25
5545,98
5546,18
5547,95
5548,95
5549,5
5550,89
5551,69
5552,86
5553,71
5554,95
5555,28
5556,7
5557,47
5558,6
5559,24
5560,57
5561,60
5562,67
5563,59
5564,35
5565,94
5566,25
5567,23
5568,58
5569,25
5570,38
5571,86
5572,48
5573,39
5574,21
5575,72
5576,69
5577,39
5578,12
5579,80
5580,25
5581,17
5582,86
5583,78
5584,70
5585,30
5586,87
5587,81
5588,95
5589,93
5590,51
5591,63
5592,62
5593,41
5594,1
5595,16
5596,86
5597,25
5598,29
5599,22
5600,29
5601,95
5602,46
5603,20
5604,7
5605,77
5606,63
5607,53
5608,40
5609,37
5610,33
5611,76
5612,48
5613,63
5614,5
5615,31
5616,54
5617,28
5618,72
5619,34
5620,96
5621,63
5622,54
5623,98
5624,86
5625,61
5626,98
5627,34
5628,7
5629,29
5630,68
5631,9
5632,86
5633,39
5634,81
5635,37
5636,35
5637,81
5638,37
5639,6
5640,55
5641,23
5642,72
5643,94
5644,22
5645,47
5646,14
5647,20
5648,22
5649,86
5650,48
5651,39
5652,23
5653,45
5654,86
5655,11
5656,39
5657,60
5658,62
5659,33
5660,68
5661,52
5662,39
5663,86
5664,15
5665,77
5666,94
5667,73
5668,70
5669,96
5670,77
5671,76
5672,39
5673,80
5674,27
5675,0
5676,61
5677,24
5678,56
5679,0
5680,57
5681,74
5682,22
5683,20
5684,54
5685,11
5686,9
5687,41
5688,65
5689,78
5690,22
5691,48
5692,53
5693,39
5694,77
5695,49
5696,89
5697,36
5698,39
5699,20
5700,25
5701,32
5702,22
5703,71
5704,36
5705,40
5706,27
5707,36
5708,39
5709,3
5710,34
5711,6
5712,29
5713,77
5714,32
5715,58
5716,53
5717,64
5718,72
5719,15
5720,73
5721,49
5722,82
5723,39
5724,99
5725,70
5726,73
5727,53
5728,17
5729,93
5730,66
5731,0
5732,58
5733,80
5734,72
5735,1
5736,85
5737,66
5738,91
5739,51
5740,20
5741,40
5742,61
5743,68
5744,63
5745,64
5746,50
5747,63
5748,81
5749,17
5750,30
5751,73
5752,50
5753,1
5754,82
5755,76
5756,58
5757,90
5758,56
5759,39
5760,16
5761,32
5762,15
5763,90
5764,78
5765,56
5766,40
5767,63
5768,22
5769,39
5770,14
5771,72
5772,39
5773,73
5774,2
5775,79
5776,72
5777,39
5778,30
5779,63
5780,91
5781,97
5782,80
5783,32
5784,62
5785,23
5786,22
5787,66
5788,91
5789,62
5790,49
5791,30
5792,24
5793,95
5794,79
