ids,labels
2997,73
2998,93
2999,23
3000,38
3001,56
3002,40
3003,35
3004,30
3005,0
3006,35
3007,49
3008,7
3009,88
3010,67
3011,35
3012,97
3013,33
3014,83
3015,94
3016,3
3017,90
3018,90
3019,49
3020,14
3021,60
3022,64
3023,42
3024,99
3025,21
3026,13
3027,22
3028,0
3029,74
3030,79
3031,67
3032,33
3033,21
3034,60
3035,8
3036,84
3037,70
3038,14
3039,39
3040,20
3041,27
3042,86
3043,33
3044,26
3045,42
3046,12
3047,44
3048,75
3049,27
3050,74
3051,80
3052,14
3053,5
3054,48
3055,41
3056,53
3057,14
3058,30
3059,40
3060,12
3061,79
3062,46
3063,95
3064,72
3065,67
3066,0
3067,72
3068,11
3069,27
3070,18
3071,30
3072,25
3073,47
3074,23
3075,74
3076,13
3077,73
3078,10
3079,24
3080,40
3081,35
3082,69
3083,39
3084,52
3085,84
3086,63
3087,40
3088,33
3089,82
3090,14
3091,22
3092,26
3093,54
3094,44
3095,10
3096,17
3097,76
3098,33
3099,74
3100,85
3101,29
3102,63
3103,26
3104,42
3105,24
3106,13
3107,6
3108,37
3109,16
3110,33
3111,48
3112,44
3113,67
3114,19
3115,82
3116,46
3117,33
3118,31
3119,86
3120,71
3121,21
3122,9
3123,57
3124,28
3125,43
3126,35
3127,27
3128,62
3129,88
3130,63
3131,78
3132,45
3133,36
3134,1
3135,42
3136,97
3137,71
3138,84
3139,39
3140,18
3141,57
3142,73
3143,4
3144,73
3145,58
3146,76
3147,30
3148,42
3149,94
3150,13
3151,78
3152,71
3153,15
3154,47
3155,38
3156,30
3157,64
3158,30
3159,23
3160,35
3161,74
3162,36
3163,76
3164,47
3165,17
3166,31
3167,76
3168,88
3169,46
3170,42
3171,2
3172,26
3173,49
3174,70
3175,33
3176,42
3177,89
3178,42
3179,88
3180,26
3181,41
3182,79
3183,12
3184,45
3185,38
3186,20
3187,98
3188,26
3189,17
3190,1
3191,50
3192,42
3193,85
3194,72
3195,52
3196,24
3197,13
3198,31
3199,18
3200,42
3201,25
3202,33
3203,20
3204,68
3205,23
3206,1
3207,24
3208,93
3209,83
3210,22
3211,70
3212,38
3213,73
3214,45
3215,84
3216,9
3217,70
3218,47
3219,97
3220,33
3221,67
3222,64
3223,37
3224,62
3225,57
3226,25
3227,54
3228,69
3229,45
3230,84
3231,93
3232,9
3233,29
3234,79
3235,22
3236,58
3237,90
3238,16
3239,12
3240,48
3241,74
3242,37
3243,49
3244,68
3245,36
3246,37
3247,39
3248,72
3249,91
3250,47
3251,90
3252,73
3253,61
3254,74
3255,11
3256,48
3257,36
3258,31
3259,66
3260,5
3261,7
3262,44
3263,25
3264,74
3265,32
3266,18
3267,49
3268,2
3269,79
3270,98
3271,86
3272,30
3273,50
3274,18
3275,44
3276,13
3277,99
3278,27
3279,95
3280,87
3281,54
3282,22
3283,50
3284,13
3285,49
3286,25
3287,91
3288,76
3289,23
3290,49
3291,42
3292,57
3293,20
3294,63
3295,67
3296,45
3297,91
3298,39
3299,44
3300,73
3301,47
3302,69
3303,56
3304,28
3305,44
3306,84
3307,54
3308,16
3309,43
3310,30
3311,82
3312,99
3313,35
3314,79
3315,35
3316,28
3317,20
3318,79
3319,19
3320,87
3321,84
3322,25
3323,60
3324,33
3325,67
3326,70
3327,99
3328,88
3329,38
3330,90
3331,70
3332,45
3333,84
3334,28
3335,18
3336,38
3337,51
3338,42
3339,68
3340,18
3341,7
3342,27
3343,79
3344,0
3345,21
3346,42
3347,39
3348,61
3349,84
3350,85
3351,74
3352,18
3353,1
3354,14
3355,53
3356,7
3357,60
3358,53
3359,81
3360,33
3361,62
3362,29
3363,76
3364,28
3365,97
3366,32
3367,54
3368,34
3369,44
3370,10
3371,72
3372,14
3373,10
3374,5
3375,7
3376,48
3377,13
3378,94
3379,42
3380,67
3381,74
3382,78
3383,68
3384,62
3385,91
3386,82
3387,42
3388,49
3389,31
3390,78
3391,45
3392,49
3393,98
3394,25
3395,62
3396,30
3397,22
3398,13
3399,99
3400,11
3401,31
3402,82
3403,56
3404,3
3405,42
3406,62
3407,8
3408,73
3409,84
3410,68
3411,3
3412,89
3413,0
3414,23
3415,16
3416,33
3417,74
3418,26
3419,30
3420,44
3421,53
3422,93
3423,74
3424,49
3425,50
3426,33
3427,27
3428,42
3429,82
3430,12
3431,28
3432,1
3433,56
3434,26
3435,57
3436,60
3437,72
3438,27
3439,23
3440,56
3441,52
3442,21
3443,64
3444,40
3445,41
3446,24
3447,75
3448,5
3449,32
3450,12
3451,57
3452,84
3453,76
3454,93
3455,12
3456,12
3457,33
3458,76
3459,29
3460,57
3461,75
3462,32
3463,39
3464,47
3465,56
3466,49
3467,8
3468,31
3469,21
3470,39
3471,71
3472,46
3473,3
3474,27
3475,64
3476,68
3477,8
3478,13
3479,78
3480,31
3481,11
3482,52
3483,67
3484,89
3485,2
3486,14
3487,42
3488,73
3489,95
3490,1
3491,44
3492,0
3493,44
3494,60
3495,73
3496,72
3497,53
3498,38
3499,1
3500,12
3501,38
3502,51
3503,29
3504,51
3505,44
3506,10
3507,25
3508,67
3509,33
3510,0
3511,7
3512,99
3513,17
3514,72
3515,79
3516,70
3517,42
3518,0
3519,35
3520,85
3521,62
3522,33
3523,17
3524,12
3525,48
3526,33
3527,11
3528,72
3529,29
3530,95
3531,53
3532,89
3533,97
3534,35
3535,35
3536,32
3537,58
3538,97
3539,56
3540,78
3541,71
3542,79
3543,10
3544,28
3545,11
3546,90
3547,42
3548,28
3549,42
3550,12
3551,33
3552,27
3553,17
3554,51
3555,23
3556,33
3557,29
3558,48
3559,62
3560,87
3561,28
3562,44
3563,57
3564,13
3565,97
3566,2
3567,42
3568,20
3569,80
3570,16
3571,68
3572,23
3573,29
3574,29
3575,87
3576,41
3577,98
3578,96
3579,39
3580,49
3581,57
3582,47
3583,12
3584,85
3585,65
3586,39
3587,93
3588,18
3589,1
3590,84
3591,8
3592,53
3593,69
3594,27
3595,23
3596,29
3597,14
3598,88
3599,11
3600,96
3601,62
3602,54
3603,35
3604,73
3605,34
3606,48
3607,34
3608,34
3609,94
3610,88
3611,67
3612,71
3613,97
3614,24
3615,45
3616,28
3617,30
3618,44
3619,45
3620,27
3621,80
3622,84
3623,99
3624,52
3625,70
3626,27
3627,16
3628,88
3629,25
3630,89
3631,18
3632,54
3633,73
3634,2
3635,47
3636,14
3637,78
3638,45
3639,50
3640,68
3641,39
3642,11
3643,13
3644,34
3645,47
3646,25
3647,72
3648,29
3649,93
3650,86
3651,82
3652,78
3653,21
3654,28
3655,58
3656,33
3657,18
3658,42
3659,99
3660,73
3661,95
3662,1
3663,97
3664,36
3665,84
3666,12
3667,70
3668,80
3669,85
3670,28
3671,41
3672,71
3673,64
3674,75
3675,90
3676,7
3677,37
3678,23
3679,28
3680,84
3681,40
3682,8
3683,22
3684,51
3685,75
3686,26
3687,42
3688,72
3689,46
3690,64
3691,0
3692,18
3693,39
3694,74
3695,86
3696,85
3697,0
3698,8
3699,27
3700,57
3701,13
3702,17
3703,28
3704,61
3705,94
3706,17
3707,46
3708,29
3709,63
3710,49
3711,93
3712,0
3713,1
3714,93
3715,48
3716,39
3717,72
3718,74
3719,12
3720,14
3721,12
3722,78
3723,87
3724,39
3725,0
3726,95
3727,90
3728,61
3729,84
3730,10
3731,97
3732,85
3733,63
3734,51
3735,47
3736,96
3737,30
3738,73
3739,40
3740,37
3741,30
3742,51
3743,69
3744,28
3745,67
3746,33
3747,97
3748,85
3749,64
3750,80
3751,0
3752,0
3753,5
3754,45
3755,13
3756,37
3757,85
3758,13
3759,51
3760,80
3761,83
3762,91
3763,85
3764,56
3765,84
3766,35
3767,93
3768,77
3769,81
3770,82
3771,18
3772,74
3773,47
3774,49
3775,0
3776,70
3777,63
3778,99
3779,14
3780,5
3781,45
3782,71
3783,39
3784,74
3785,55
3786,1
3787,94
3788,74
3789,6
3790,25
3791,47
3792,37
3793,87
3794,40
3795,41
3796,73
3797,76
3798,19
3799,78
3800,49
3801,57
3802,85
3803,63
3804,91
3805,63
3806,94
3807,87
3808,59
3809,21
3810,49
3811,47
3812,78
3813,60
3814,78
3815,25
3816,11
3817,97
3818,33
3819,42
3820,98
3821,85
3822,56
3823,64
3824,14
3825,41
3826,87
3827,38
3828,83
3829,29
3830,77
3831,19
3832,47
3833,68
3834,11
3835,25
3836,78
3837,69
3838,49
3839,86
3840,89
3841,36
3842,59
3843,67
3844,78
3845,72
3846,3
3847,45
3848,60
3849,97
3850,76
3851,69
3852,67
3853,16
3854,42
3855,39
3856,87
3857,48
3858,12
3859,29
3860,93
3861,74
3862,1
3863,22
3864,41
3865,47
3866,99
3867,94
3868,13
3869,11
3870,57
3871,93
3872,39
3873,8
3874,72
3875,31
3876,19
3877,97
3878,90
3879,2
3880,74
3881,78
3882,44
3883,91
3884,15
3885,57
3886,87
3887,13
3888,28
3889,75
3890,91
3891,84
3892,5
3893,48
3894,12
3895,25
3896,7
3897,81
3898,79
3899,74
3900,90
3901,87
3902,67
3903,54
3904,74
3905,60
3906,9
3907,54
3908,97
3909,68
3910,25
3911,71
3912,20
3913,90
3914,73
3915,84
3916,93
3917,47
3918,99
3919,12
3920,90
3921,35
3922,27
3923,74
3924,94
3925,5
3926,40
3927,97
3928,23
3929,93
3930,19
3931,17
3932,1
3933,13
3934,29
3935,8
3936,45
3937,28
3938,23
3939,19
3940,88
3941,87
3942,82
3943,26
3944,33
3945,63
3946,28
3947,13
3948,91
3949,76
3950,76
3951,27
3952,45
3953,70
3954,17
3955,78
3956,56
3957,75
3958,0
3959,79
3960,49
3961,27
3962,51
3963,27
3964,71
3965,96
3966,74
3967,40
3968,51
3969,47
3970,37
3971,41
3972,66
3973,67
3974,41
3975,82
3976,78
3977,23
3978,92
3979,98
3980,84
3981,7
3982,65
3983,64
3984,33
3985,15
3986,1
3987,29
3988,3
3989,10
3990,28
3991,31
3992,33
3993,14
3994,63
3995,6
3996,64
3997,31
3998,21
3999,52
4000,71
4001,1
4002,61
4003,33
4004,80
4005,1
4006,2
4007,76
4008,7
4009,47
4010,20
4011,93
4012,41
4013,83
4014,87
4015,46
4016,30
4017,30
4018,28
4019,85
4020,91
4021,45
4022,51
4023,24
4024,5
4025,49
4026,22
4027,81
4028,48
4029,87
4030,7
4031,94
4032,37
4033,94
4034,94
4035,47
4036,11
4037,61
4038,85
4039,74
4040,84
4041,76
4042,18
4043,64
4044,80
4045,62
4046,35
4047,41
4048,69
4049,34
4050,29
4051,33
4052,61
4053,87
4054,99
4055,29
4056,2
4057,27
4058,93
4059,3
4060,56
4061,20
4062,70
4063,54
4064,75
4065,89
4066,83
4067,99
4068,67
4069,71
4070,14
4071,35
4072,42
4073,96
4074,30
4075,66
4076,33
4077,40
4078,44
4079,99
4080,87
4081,79
4082,46
4083,52
4084,78
4085,73
4086,47
4087,84
4088,49
4089,33
4090,72
4091,29
4092,71
4093,76
4094,21
4095,81
4096,30
4097,99
4098,64
4099,39
4100,0
4101,14
4102,74
4103,82
4104,13
4105,69
4106,8
4107,3
4108,74
4109,88
4110,51
4111,61
4112,92
4113,79
4114,86
4115,72
4116,95
4117,42
4118,42
4119,2
4120,10
4121,68
4122,17
4123,85
4124,49
4125,20
4126,42
4127,75
4128,48
4129,13
4130,60
4131,33
4132,62
4133,17
4134,13
4135,42
4136,59
4137,59
4138,33
4139,70
4140,79
4141,11
4142,49
4143,29
4144,0
4145,29
4146,44
4147,48
4148,1
4149,33
4150,57
4151,41
4152,81
4153,97
4154,44
4155,72
4156,63
4157,93
4158,73
4159,57
4160,49
4161,19
4162,22
4163,73
4164,21
4165,79
4166,40
4167,68
4168,74
4169,73
4170,46
4171,94
4172,68
4173,13
4174,61
4175,62
4176,16
4177,74
4178,35
4179,60
4180,35
4181,21
4182,65
4183,39
4184,65
4185,13
4186,84
4187,21
4188,78
4189,68
4190,88
4191,72
4192,49
4193,69
4194,17
4195,73
4196,81
4197,63
4198,63
4199,73
4200,37
4201,13
4202,30
4203,96
4204,22
4205,24
4206,87
4207,23
4208,94
4209,33
4210,90
4211,8
4212,68
4213,52
4214,20
4215,93
4216,54
4217,61
4218,64
4219,4
4220,49
4221,54
4222,27
4223,25
4224,47
4225,27
4226,5
4227,35
4228,71
4229,54
4230,54
4231,17
4232,56
4233,70
4234,15
4235,69
4236,19
4237,24
4238,42
4239,8
4240,12
4241,77
4242,99
4243,66
4244,30
4245,94
4246,27
4247,11
4248,19
4249,27
4250,37
4251,8
4252,0
4253,84
4254,77
4255,29
4256,84
4257,2
4258,86
4259,20
4260,33
4261,49
4262,95
4263,93
4264,34
4265,11
4266,42
4267,72
4268,18
4269,51
4270,87
4271,91
4272,83
4273,44
4274,72
4275,73
4276,19
4277,97
4278,29
4279,79
4280,79
4281,81
4282,30
4283,97
4284,91
4285,97
4286,29
4287,16
4288,33
4289,0
4290,19
4291,37
4292,33
4293,75
4294,97
4295,50
4296,13
4297,61
4298,50
4299,85
4300,73
4301,32
4302,50
4303,42
4304,42
4305,3
4306,25
4307,13
4308,50
4309,56
4310,60
4311,30
4312,99
4313,97
4314,84
4315,1
4316,58
4317,35
4318,27
4319,77
4320,42
4321,22
4322,87
4323,97
4324,98
4325,9
4326,93
4327,12
4328,50
4329,8
4330,96
4331,61
4332,68
4333,42
4334,9
4335,89
4336,70
4337,19
4338,11
4339,84
4340,0
4341,72
4342,75
4343,68
4344,27
4345,44
4346,0
4347,42
4348,10
4349,88
4350,72
4351,67
4352,33
4353,33
4354,36
4355,28
4356,72
4357,69
4358,49
4359,10
4360,57
4361,16
4362,56
4363,84
4364,75
4365,50
4366,81
4367,61
4368,0
4369,22
4370,47
4371,73
4372,36
4373,1
4374,6
4375,74
4376,82
4377,93
4378,97
4379,81
4380,56
4381,49
4382,94
4383,39
4384,25
4385,98
4386,28
4387,58
4388,79
4389,54
4390,64
4391,1
4392,24
4393,46
4394,51
4395,5
4396,54
4397,42
4398,52
4399,2
4400,7
4401,29
4402,27
4403,83
4404,89
4405,77
4406,33
4407,7
4408,49
4409,5
4410,63
4411,53
4412,42
4413,55
4414,73
4415,31
4416,69
4417,74
4418,24
4419,19
4420,67
4421,68
4422,24
4423,85
4424,75
4425,41
4426,81
4427,84
4428,89
4429,31
4430,50
4431,18
4432,43
4433,0
4434,16
4435,15
4436,41
4437,17
4438,83
4439,70
4440,79
4441,34
4442,74
4443,86
4444,20
4445,50
4446,12
4447,14
4448,28
4449,88
4450,98
4451,64
4452,93
4453,1
4454,55
4455,12
4456,87
4457,44
4458,65
4459,1
4460,52
4461,48
4462,83
4463,58
4464,85
4465,56
4466,94
4467,50
4468,13
4469,93
4470,42
4471,10
4472,44
4473,74
4474,19
4475,22
4476,19
4477,3
4478,75
4479,30
4480,5
4481,75
4482,67
4483,75
4484,35
4485,42
4486,65
4487,48
4488,44
4489,71
4490,25
4491,3
4492,60
4493,27
4494,12
4495,50
4496,43
4497,37
4498,85
4499,47
4500,35
4501,66
4502,62
4503,93
4504,83
4505,74
4506,58
4507,18
4508,19
4509,38
4510,27
4511,81
4512,21
4513,29
4514,27
4515,58
4516,88
4517,85
4518,5
4519,40
4520,10
4521,37
4522,73
4523,5
4524,71
4525,44
4526,35
4527,33
4528,40
4529,39
4530,47
4531,29
4532,27
4533,72
4534,53
4535,91
4536,81
4537,73
4538,16
4539,67
4540,23
4541,33
4542,52
4543,39
4544,98
4545,42
4546,85
4547,56
4548,42
4549,74
4550,38
4551,46
4552,92
4553,52
4554,75
4555,78
4556,60
4557,70
4558,36
4559,67
4560,2
4561,8
4562,61
4563,93
4564,24
4565,33
4566,73
4567,70
4568,25
4569,14
4570,28
4571,30
4572,53
4573,30
4574,11
4575,54
4576,33
4577,66
4578,41
4579,4
4580,95
4581,47
4582,47
4583,33
4584,37
4585,21
4586,13
4587,62
4588,58
4589,99
4590,18
4591,24
4592,30
4593,78
4594,14
4595,86
4596,1
4597,76
4598,68
4599,56
4600,70
4601,13
4602,97
4603,42
4604,7
4605,40
4606,42
4607,61
4608,33
4609,42
4610,89
4611,42
4612,63
4613,0
4614,93
4615,23
4616,7
4617,52
4618,66
4619,99
4620,33
4621,74
4622,14
4623,11
4624,1
4625,29
4626,78
4627,3
4628,31
4629,61
4630,13
4631,94
4632,29
4633,81
4634,80
4635,21
4636,66
4637,57
4638,84
4639,37
4640,0
4641,1
4642,56
4643,67
4644,33
4645,93
4646,8
4647,23
4648,22
4649,72
4650,73
4651,68
4652,72
4653,1
4654,11
4655,92
4656,22
4657,52
4658,90
4659,1
4660,59
4661,23
4662,27
4663,89
4664,28
4665,12
4666,7
4667,79
4668,5
4669,18
4670,60
4671,79
4672,78
4673,96
4674,68
4675,45
4676,78
4677,42
4678,13
4679,27
4680,13
4681,87
4682,60
4683,9
4684,70
4685,33
4686,7
4687,64
4688,70
4689,25
4690,46
4691,89
4692,30
4693,33
4694,37
4695,91
4696,63
4697,57
4698,40
4699,5
4700,80
4701,62
4702,64
4703,42
4704,10
4705,54
4706,33
4707,67
4708,40
4709,31
4710,77
4711,43
4712,33
4713,84
4714,63
4715,3
4716,1
4717,99
4718,27
4719,12
4720,74
4721,93
4722,20
4723,60
4724,85
4725,40
4726,96
4727,92
4728,33
4729,47
4730,47
4731,89
4732,18
4733,93
4734,94
4735,47
4736,85
4737,96
4738,44
4739,49
4740,13
4741,41
4742,42
4743,30
4744,76
4745,19
4746,82
4747,52
4748,18
4749,42
4750,46
4751,93
4752,42
4753,32
4754,34
4755,57
4756,5
4757,19
4758,19
4759,67
4760,0
4761,73
4762,14
4763,33
4764,23
4765,8
4766,93
4767,45
4768,47
4769,76
4770,30
4771,22
4772,7
4773,84
4774,33
4775,92
4776,30
4777,23
4778,63
4779,22
4780,22
4781,24
4782,23
4783,80
4784,17
4785,82
4786,42
4787,19
4788,13
4789,98
4790,26
4791,3
4792,0
4793,12
4794,76
4795,47
4796,24
4797,70
4798,40
4799,86
4800,39
4801,31
4802,37
4803,71
4804,39
4805,72
4806,84
4807,17
4808,17
4809,39
4810,35
4811,93
4812,88
4813,1
4814,99
4815,24
4816,69
4817,3
4818,89
4819,98
4820,64
4821,58
4822,76
4823,33
4824,42
4825,5
4826,30
4827,42
4828,79
4829,5
4830,22
4831,33
4832,54
4833,91
4834,46
4835,6
4836,46
4837,84
4838,13
4839,57
4840,7
4841,69
4842,42
4843,14
4844,33
4845,99
4846,98
4847,84
4848,9
4849,37
4850,27
4851,82
4852,45
4853,64
4854,77
4855,16
4856,64
4857,98
4858,23
4859,22
4860,42
4861,96
4862,88
4863,10
4864,85
4865,31
4866,68
4867,42
4868,91
4869,28
4870,58
4871,3
4872,91
4873,19
4874,47
4875,18
4876,98
4877,27
4878,97
4879,17
4880,20
4881,58
4882,29
4883,85
4884,85
4885,25
4886,29
4887,12
4888,85
4889,19
4890,16
4891,40
4892,48
4893,49
4894,3
4895,30
4896,0
4897,99
4898,66
4899,10
4900,33
4901,37
4902,87
4903,41
4904,17
4905,12
4906,53
4907,72
4908,8
4909,73
4910,17
4911,63
4912,11
4913,56
4914,66
4915,72
4916,68
4917,35
4918,20
4919,49
4920,23
4921,72
4922,28
4923,0
4924,16
4925,59
4926,93
4927,48
4928,13
4929,65
4930,17
4931,47
4932,93
4933,94
4934,87
4935,27
4936,42
4937,5
4938,73
4939,28
4940,30
4941,7
4942,5
4943,42
4944,75
4945,23
4946,14
4947,94
4948,57
4949,42
4950,13
4951,4
4952,99
4953,45
4954,32
4955,98
4956,40
4957,47
4958,81
4959,40
4960,48
4961,6
4962,98
4963,22
4964,93
4965,0
4966,14
4967,23
4968,51
4969,4
4970,14
4971,42
4972,42
4973,85
4974,99
4975,47
4976,31
4977,62
4978,62
4979,13
4980,8
4981,17
4982,51
4983,91
4984,42
4985,79
4986,39
4987,18
4988,61
4989,53
4990,54
4991,34
4992,42
4993,33
4994,58
4995,99
4996,78
4997,27
4998,13
4999,39
5000,29
5001,53
5002,82
5003,41
5004,39
5005,82
5006,49
5007,13
5008,58
5009,58
5010,28
5011,37
5012,42
5013,93
5014,68
5015,13
5016,42
5017,35
5018,68
5019,47
5020,13
5021,91
5022,53
5023,23
5024,29
5025,89
5026,2
5027,43
5028,62
5029,15
5030,9
5031,42
5032,39
5033,44
5034,75
5035,5
5036,33
5037,41
5038,84
5039,71
5040,27
5041,17
5042,76
5043,78
5044,42
5045,49
5046,98
5047,54
5048,86
5049,12
5050,42
5051,29
5052,33
5053,49
5054,5
5055,63
5056,78
5057,41
5058,50
5059,37
5060,66
5061,35
5062,76
5063,8
5064,13
5065,53
5066,87
5067,19
5068,28
5069,18
5070,32
5071,42
5072,63
5073,78
5074,99
5075,63
5076,21
5077,63
5078,72
5079,75
5080,50
5081,85
5082,5
5083,22
5084,34
5085,14
5086,27
5087,61
5088,1
5089,29
5090,21
5091,81
5092,35
5093,69
5094,47
5095,74
5096,20
5097,91
5098,68
5099,64
5100,76
5101,5
5102,44
5103,19
5104,49
5105,30
5106,33
5107,32
5108,18
5109,42
5110,58
5111,44
5112,48
5113,97
5114,48
5115,17
5116,28
5117,35
5118,78
5119,89
5120,21
5121,81
5122,59
5123,14
5124,37
5125,75
5126,2
5127,10
5128,97
5129,58
5130,90
5131,88
5132,31
5133,49
5134,33
5135,28
5136,68
5137,50
5138,78
5139,87
5140,25
5141,89
5142,42
5143,74
5144,91
5145,47
5146,84
5147,40
5148,89
5149,58
5150,91
5151,61
5152,91
5153,71
5154,74
5155,82
5156,66
5157,30
5158,47
5159,93
5160,44
5161,1
5162,48
5163,13
5164,85
5165,42
5166,16
5167,21
5168,44
5169,72
5170,0
5171,8
5172,28
5173,30
5174,98
5175,48
5176,13
5177,36
5178,42
5179,39
5180,37
5181,82
5182,93
5183,35
5184,13
5185,42
5186,60
5187,23
5188,68
5189,89
5190,30
5191,24
5192,49
5193,12
5194,71
5195,25
5196,71
5197,35
5198,14
5199,88
5200,99
5201,12
5202,84
5203,11
5204,44
5205,17
5206,18
5207,74
5208,19
5209,18
5210,30
5211,83
5212,60
5213,30
5214,57
5215,84
5216,48
5217,75
5218,42
5219,51
5220,93
5221,93
5222,45
5223,47
5224,52
5225,17
5226,64
5227,87
5228,99
5229,86
5230,5
5231,42
5232,71
5233,64
5234,99
5235,74
5236,22
5237,47
5238,96
5239,5
5240,60
5241,71
5242,42
5243,74
5244,19
5245,56
5246,24
5247,30
5248,76
5249,15
5250,39
5251,16
5252,42
5253,88
5254,38
5255,71
5256,72
5257,31
5258,5
5259,64
5260,82
5261,3
5262,67
5263,47
5264,71
5265,47
5266,47
5267,60
5268,93
5269,16
5270,61
5271,36
5272,90
5273,32
5274,22
5275,73
5276,26
5277,29
5278,13
5279,88
5280,49
5281,47
5282,53
5283,73
5284,33
5285,93
5286,85
5287,89
5288,79
5289,93
5290,71
5291,97
5292,14
5293,42
5294,16
5295,75
5296,14
5297,92
5298,33
5299,64
5300,54
5301,71
5302,6
5303,96
5304,8
5305,73
5306,0
5307,44
5308,99
5309,57
5310,66
5311,48
5312,56
5313,60
5314,89
5315,16
5316,42
5317,85
5318,78
5319,22
5320,75
5321,37
5322,35
5323,60
5324,28
5325,27
5326,83
5327,37
5328,42
5329,88
5330,82
5331,2
5332,82
5333,94
5334,32
5335,95
5336,66
5337,8
5338,87
5339,44
5340,45
5341,26
5342,48
5343,87
5344,47
5345,35
5346,61
5347,64
5348,42
5349,25
5350,48
5351,45
5352,36
5353,29
5354,63
5355,76
5356,74
5357,61
5358,56
5359,78
5360,42
5361,64
5362,8
5363,27
5364,22
5365,61
5366,51
5367,85
5368,95
5369,99
5370,0
5371,80
5372,29
5373,33
5374,49
5375,51
5376,36
5377,35
5378,39
5379,76
5380,95
5381,35
5382,45
5383,74
5384,60
5385,3
5386,51
5387,94
5388,67
5389,6
5390,62
5391,29
5392,28
5393,26
5394,61
5395,29
5396,64
5397,95
5398,63
5399,42
5400,17
5401,99
5402,76
5403,86
5404,83
5405,78
5406,69
5407,50
5408,97
5409,27
5410,52
5411,28
5412,29
5413,28
5414,22
5415,5
5416,11
5417,23
5418,66
5419,88
5420,30
5421,1
5422,78
5423,12
5424,25
5425,97
5426,78
5427,7
5428,94
5429,85
5430,48
5431,16
5432,25
5433,74
5434,47
5435,51
5436,62
5437,58
5438,54
5439,60
5440,9
5441,44
5442,49
5443,71
5444,99
5445,89
5446,31
5447,67
5448,56
5449,42
5450,70
5451,74
5452,42
5453,42
5454,39
5455,19
5456,24
5457,84
5458,42
5459,60
5460,48
5461,19
5462,30
5463,22
5464,30
5465,68
5466,21
5467,78
5468,68
5469,58
5470,47
5471,74
5472,42
5473,20
5474,14
5475,62
5476,62
5477,76
5478,38
5479,28
5480,74
5481,78
5482,28
5483,44
5484,51
5485,62
5486,48
5487,79
5488,67
5489,3
5490,13
5491,18
5492,25
5493,88
5494,15
5495,89
5496,0
5497,8
5498,30
5499,33
5500,67
5501,0
5502,64
5503,28
5504,72
5505,39
5506,1
5507,14
5508,10
5509,40
5510,66
5511,32
5512,72
5513,64
5514,54
5515,82
5516,15
5517,84
5518,18
5519,31
5520,70
5521,45
5522,28
5523,27
5524,36
5525,31
5526,25
5527,16
5528,59
5529,6
5530,29
5531,87
5532,29
5533,81
5534,25
5535,98
5536,2
5537,68
5538,47
5539,18
5540,64
5541,74
5542,49
5543,65
5544,81
5545,35
5546,74
5547,72
5548,95
5549,5
5550,89
5551,69
5552,39
5553,60
5554,30
5555,28
5556,7
5557,47
5558,6
5559,24
5560,67
5561,60
5562,67
5563,47
5564,2
5565,94
5566,25
5567,23
5568,58
5569,88
5570,42
5571,85
5572,48
5573,82
5574,21
5575,42
5576,69
5577,39
5578,12
5579,33
5580,5
5581,17
5582,87
5583,78
5584,54
5585,30
5586,87
5587,84
5588,12
5589,18
5590,44
5591,63
5592,62
5593,41
5594,1
5595,16
5596,85
5597,71
5598,29
5599,61
5600,85
5601,27
5602,46
5603,20
5604,18
5605,93
5606,63
5607,53
5608,12
5609,37
5610,33
5611,76
5612,48
5613,63
5614,12
5615,31
5616,54
5617,28
5618,72
5619,42
5620,47
5621,63
5622,54
5623,35
5624,93
5625,61
5626,2
5627,51
5628,99
5629,59
5630,68
5631,81
5632,81
5633,39
5634,13
5635,37
5636,35
5637,81
5638,33
5639,18
5640,72
5641,23
5642,72
5643,94
5644,93
5645,47
5646,47
5647,5
5648,81
5649,28
5650,48
5651,33
5652,23
5653,45
5654,58
5655,35
5656,71
5657,60
5658,62
5659,39
5660,68
5661,52
5662,14
5663,78
5664,15
5665,77
5666,94
5667,73
5668,70
5669,47
5670,27
5671,42
5672,30
5673,3
5674,44
5675,0
5676,99
5677,24
5678,56
5679,0
5680,82
5681,74
5682,37
5683,84
5684,54
5685,11
5686,40
5687,10
5688,11
5689,78
5690,22
5691,48
5692,1
5693,39
5694,77
5695,49
5696,89
5697,36
5698,42
5699,84
5700,2
5701,93
5702,87
5703,71
5704,36
5705,30
5706,27
5707,50
5708,54
5709,56
5710,42
5711,6
5712,29
5713,54
5714,32
5715,58
5716,10
5717,64
5718,67
5719,42
5720,27
5721,71
5722,56
5723,33
5724,99
5725,82
5726,72
5727,53
5728,17
5729,93
5730,66
5731,0
5732,58
5733,33
5734,37
5735,1
5736,58
5737,66
5738,91
5739,33
5740,39
5741,40
5742,82
5743,68
5744,74
5745,51
5746,42
5747,72
5748,13
5749,17
5750,30
5751,72
5752,93
5753,1
5754,56
5755,73
5756,58
5757,90
5758,56
5759,30
5760,16
5761,32
5762,15
5763,90
5764,78
5765,56
5766,40
5767,63
5768,22
5769,40
5770,14
5771,72
5772,39
5773,73
5774,2
5775,79
5776,42
5777,39
5778,12
5779,42
5780,91
5781,97
5782,33
5783,65
5784,62
5785,33
5786,93
5787,66
5788,24
5789,62
5790,49
5791,30
5792,24
5793,73
5794,31
